feature1,feature2,correlation,p-value
userAveragePunctuationRatio,diffTextDisplayLength,-0.0348833305701,0.00352899926324
userAveragePunctuationRatio,diffTextDisplayProcessedLength,-0.0266527064643,0.025826706419
userAveragePunctuationRatio,diffTextDisplayProcessedWordsCount,-0.0323213877915,0.00687018869774
userAveragePunctuationRatio,diffTextDisplayWordsCount,-0.0416067299521,0.000501015716185
userAveragePunctuationRatio,readabilityScore,-0.0285251199293,0.0170583283884
userAveragePunctuationRatio,diversityScore,-0.111494437511,8.6716849038e-21
userAverageSecondPronounsCount,userAverageSecondPronounsToWordRatio,0.473880566146,0.0
userAverageSecondPronounsCount,userAverageTextDisplayLength,0.517194496414,0.0
userAverageSecondPronounsCount,userAverageTextDisplayProcessedLength,0.462189758353,0.0
userAverageSecondPronounsCount,userAverageTextDisplayProcessedWordsCount,0.484424168813,0.0
userAverageSecondPronounsCount,userAverageTextDisplayWordsCount,0.545436634919,0.0
userAverageSecondPronounsCount,userNumberOfComments,-0.1011591965,2.25971006271e-17
userAverageSecondPronounsCount,userNumberOfContent,-0.0274492375998,0.0217078321569
userAverageSecondPronounsCount,userNumberOfReplies,0.00816831166804,0.494633711671
userAverageSecondPronounsCount,diffBadWordsCount,0.0570150904326,1.83434094718e-06
userAverageSecondPronounsCount,diffBadWordsRatio,-0.00490563921051,0.681689250779
userAverageSecondPronounsCount,diffCapitalLetterRatio,-0.024037216769,0.044428743858
userAverageSecondPronounsCount,diffCapitalWordRatio,-0.0228908877983,0.0556022904218
userAverageSecondPronounsCount,diffEmoticonCount,-0.00445086620585,0.70979215164
userAverageSecondPronounsCount,diffEmoticonToWordRatio,-0.0211703938809,0.076687453637
userAverageSecondPronounsCount,diffFirstPronounsCount,0.0347683175644,0.00363945354546
userAverageSecondPronounsCount,diffFirstPronounsToWordRatio,-0.0225701499989,0.0591182648548
userAverageSecondPronounsCount,diffHatewordsCount,0.090418114648,3.58278621951e-14
userAverageSecondPronounsCount,diffHatewordsRatio,0.000168832519334,0.98873747252
userAverageSecondPronounsCount,diffInsultsCount,0.0547072680261,4.70656972852e-06
userAverageSecondPronounsCount,diffInsultsRatio,-0.00416198073158,0.727854130829
userAverageSecondPronounsCount,diffLikeCount,-0.0256650184983,0.0318581886552
userAverageSecondPronounsCount,diffNegativeCoefficient,0.00418884663615,0.726167823813
userAverageSecondPronounsCount,diffNeutralCoefficient,-0.0388144182382,0.00116847342149
userAverageSecondPronounsCount,diffPositiveCoefficient,-0.00418884663615,0.726167823814
userAverageSecondPronounsCount,diffProfanityWindow2,0.0592831021391,7.01396082879e-07
userAverageSecondPronounsCount,diffProfanityWindow3,0.0249729574299,0.0367712413292
userAverageSecondPronounsCount,diffProfanityWindow4,0.0462189266338,0.000110456395109
userAverageSecondPronounsCount,diffProfanityWindow5,-0.000712537372845,0.952494373429
userAverageSecondPronounsCount,diffPunctuationRatio,-0.0189379203379,0.113301498258
userAverageSecondPronounsCount,diffSecondPronounsCount,0.213941695704,3.33962752603e-73
userAverageSecondPronounsCount,diffSecondPronounsToWordRatio,0.127234085819,1.24412717114e-26
userAverageSecondPronounsCount,diffTextDisplayLength,0.0992486450157,8.89742269438e-17
userAverageSecondPronounsCount,diffTextDisplayProcessedLength,0.0877131559214,2.01507083245e-13
userAverageSecondPronounsCount,diffTextDisplayProcessedWordsCount,0.0910931474785,2.30964646825e-14
userAverageSecondPronounsCount,diffTextDisplayWordsCount,0.10409222335,2.62018942231e-18
userAverageSecondPronounsCount,readabilityScore,0.00844198800679,0.480287317
userAverageSecondPronounsCount,diversityScore,0.294140085439,1.36971059122e-139
userAverageSecondPronounsToWordRatio,userAverageTextDisplayLength,-0.0712113869873,2.49937665441e-09
userAverageSecondPronounsToWordRatio,userAverageTextDisplayProcessedLength,-0.078588971351,4.67478025239e-11
userAverageSecondPronounsToWordRatio,userAverageTextDisplayProcessedWordsCount,-0.0777748536238,7.3880623454e-11
userAverageSecondPronounsToWordRatio,userAverageTextDisplayWordsCount,-0.0666991066862,2.3657204611e-08
userAverageSecondPronounsToWordRatio,userNumberOfComments,-0.108350633561,1.02872802727e-19
userAverageSecondPronounsToWordRatio,userNumberOfContent,-0.000538370436438,0.964097162002
userAverageSecondPronounsToWordRatio,userNumberOfReplies,0.0455483355561,0.000138833182157
userAverageSecondPronounsToWordRatio,diffBadWordsCount,-0.0139439937001,0.243653675534
userAverageSecondPronounsToWordRatio,diffBadWordsRatio,-0.00896476751514,0.453524453988
userAverageSecondPronounsToWordRatio,diffCapitalLetterRatio,-0.00852656966789,0.47589977183
userAverageSecondPronounsToWordRatio,diffCapitalWordRatio,-0.0172459610547,0.149294357632
userAverageSecondPronounsToWordRatio,diffEmoticonCount,-0.027292049358,0.0224721194303
userAverageSecondPronounsToWordRatio,diffEmoticonToWordRatio,-0.0262926802087,0.0278999513656
userAverageSecondPronounsToWordRatio,diffFirstPronounsCount,-0.0331274782649,0.00559664063341
userAverageSecondPronounsToWordRatio,diffFirstPronounsToWordRatio,-0.0299260559462,0.0123265853649
userAverageSecondPronounsToWordRatio,diffHatewordsCount,-0.00849078147412,0.477753543847
userAverageSecondPronounsToWordRatio,diffHatewordsRatio,-0.00386353795272,0.746673611302
userAverageSecondPronounsToWordRatio,diffInsultsCount,-0.0105773879532,0.376484753481
userAverageSecondPronounsToWordRatio,diffInsultsRatio,-0.0052359296804,0.661549434954
userAverageSecondPronounsToWordRatio,diffLikeCount,-0.0322938333088,0.00691799363322
userAverageSecondPronounsToWordRatio,diffNegativeCoefficient,-0.00833459088175,0.485889997843
userAverageSecondPronounsToWordRatio,diffNeutralCoefficient,-0.0664672103833,2.64532679183e-08
userAverageSecondPronounsToWordRatio,diffPositiveCoefficient,0.00833459088175,0.485889997843
userAverageSecondPronounsToWordRatio,diffProfanityWindow2,0.0436265234888,0.000262938917018
userAverageSecondPronounsToWordRatio,diffProfanityWindow3,0.0191118781877,0.110026289709
userAverageSecondPronounsToWordRatio,diffProfanityWindow4,0.023247363086,0.0519007141615
userAverageSecondPronounsToWordRatio,diffProfanityWindow5,0.0119568596309,0.317436676446
userAverageSecondPronounsToWordRatio,diffPunctuationRatio,0.000514422730589,0.965693178939
userAverageSecondPronounsToWordRatio,diffSecondPronounsCount,0.143770123339,1.29375235901e-33
userAverageSecondPronounsToWordRatio,diffSecondPronounsToWordRatio,0.290775037568,2.56490059747e-136
userAverageSecondPronounsToWordRatio,diffTextDisplayLength,-0.0191086298407,0.110086755501
userAverageSecondPronounsToWordRatio,diffTextDisplayProcessedLength,-0.0215996377611,0.0708965765178
userAverageSecondPronounsToWordRatio,diffTextDisplayProcessedWordsCount,-0.0211485221141,0.0769925543865
userAverageSecondPronounsToWordRatio,diffTextDisplayWordsCount,-0.017946987587,0.133444997116
userAverageSecondPronounsToWordRatio,readabilityScore,-0.0340349410933,0.00442084010942
userAverageSecondPronounsToWordRatio,diversityScore,-0.0353808698521,0.00308545987203
userAverageTextDisplayLength,userAverageTextDisplayProcessedLength,0.985735952287,0.0
userAverageTextDisplayLength,userAverageTextDisplayProcessedWordsCount,0.989924476737,0.0
userAverageTextDisplayLength,userAverageTextDisplayWordsCount,0.992445839551,0.0
userAverageTextDisplayLength,userNumberOfComments,-0.0416985236759,0.000486834534498
userAverageTextDisplayLength,userNumberOfContent,-0.015545872737,0.193650094097
userAverageTextDisplayLength,userNumberOfReplies,-0.00202762248445,0.865381280592
userAverageTextDisplayLength,diffBadWordsCount,0.101017765585,2.50322878763e-17
userAverageTextDisplayLength,diffBadWordsRatio,-0.00333537265939,0.780345628828
userAverageTextDisplayLength,diffCapitalLetterRatio,-0.0324741528164,0.00661049607555
userAverageTextDisplayLength,diffCapitalWordRatio,-0.0196228769806,0.100836609316
userAverageTextDisplayLength,diffEmoticonCount,0.0266355172415,0.0259225759641
userAverageTextDisplayLength,diffEmoticonToWordRatio,-0.0170121231651,0.154888952152
userAverageTextDisplayLength,diffFirstPronounsCount,0.116468042669,1.49862110561e-22
userAverageTextDisplayLength,diffFirstPronounsToWordRatio,0.00354820263287,0.766723537976
userAverageTextDisplayLength,diffHatewordsCount,0.145769363406,1.6157284879e-34
userAverageTextDisplayLength,diffHatewordsRatio,-0.000560371096891,0.962631034288
userAverageTextDisplayLength,diffInsultsCount,0.0933181809831,5.31067983328e-15
userAverageTextDisplayLength,diffInsultsRatio,0.00201185939667,0.866417959911
userAverageTextDisplayLength,diffLikeCount,-0.0049830581174,0.676947497304
userAverageTextDisplayLength,diffNegativeCoefficient,0.0238050359843,0.046524625647
userAverageTextDisplayLength,diffNeutralCoefficient,-0.0163242860391,0.172268261557
userAverageTextDisplayLength,diffPositiveCoefficient,-0.0238050359843,0.046524625647
userAverageTextDisplayLength,diffProfanityWindow2,0.0199539479414,0.0952165258043
userAverageTextDisplayLength,diffProfanityWindow3,0.0273000438362,0.0224326912269
userAverageTextDisplayLength,diffProfanityWindow4,0.0123212350941,0.302912452136
userAverageTextDisplayLength,diffProfanityWindow5,-0.00387782034474,0.745769426119
userAverageTextDisplayLength,diffPunctuationRatio,-0.0286801690225,0.0164659904678
userAverageTextDisplayLength,diffSecondPronounsCount,0.0897071152616,5.66951963458e-14
userAverageTextDisplayLength,diffSecondPronounsToWordRatio,-0.0158629983195,0.184715115668
userAverageTextDisplayLength,diffTextDisplayLength,0.198830184638,2.79494925851e-63
userAverageTextDisplayLength,diffTextDisplayProcessedLength,0.18528420115,4.7706364961e-55
userAverageTextDisplayLength,diffTextDisplayProcessedWordsCount,0.187457335232,2.50977663819e-56
userAverageTextDisplayLength,diffTextDisplayWordsCount,0.202501106709,1.28270039942e-65
userAverageTextDisplayLength,readabilityScore,0.0507488040493,2.17811734597e-05
userAverageTextDisplayLength,diversityScore,0.540322624583,0.0
userAverageTextDisplayProcessedLength,userAverageTextDisplayProcessedWordsCount,0.994331198514,0.0
userAverageTextDisplayProcessedLength,userAverageTextDisplayWordsCount,0.96010272715,0.0
userAverageTextDisplayProcessedLength,userNumberOfComments,-0.0356379809292,0.00287674720912
userAverageTextDisplayProcessedLength,userNumberOfContent,-0.015949647268,0.182327692912
userAverageTextDisplayProcessedLength,userNumberOfReplies,-0.0051285545547,0.668070805784
userAverageTextDisplayProcessedLength,diffBadWordsCount,0.0983599977497,1.66829321833e-16
userAverageTextDisplayProcessedLength,diffBadWordsRatio,-0.0019714739775,0.869075002272
userAverageTextDisplayProcessedLength,diffCapitalLetterRatio,-0.0287704689316,0.0161294042643
userAverageTextDisplayProcessedLength,diffCapitalWordRatio,-0.016789332301,0.160365978278
userAverageTextDisplayProcessedLength,diffEmoticonCount,0.0317881265755,0.00785005455098
userAverageTextDisplayProcessedLength,diffEmoticonToWordRatio,-0.0136458399698,0.253881983099
userAverageTextDisplayProcessedLength,diffFirstPronounsCount,0.105886220944,6.80546770661e-19
userAverageTextDisplayProcessedLength,diffFirstPronounsToWordRatio,0.00025699078888,0.982857335332
userAverageTextDisplayProcessedLength,diffHatewordsCount,0.138468721434,2.78966473533e-31
userAverageTextDisplayProcessedLength,diffHatewordsRatio,0.000273955966937,0.981725858635
userAverageTextDisplayProcessedLength,diffInsultsCount,0.0922846963365,1.05575100311e-14
userAverageTextDisplayProcessedLength,diffInsultsRatio,0.00360212285417,0.763283626955
userAverageTextDisplayProcessedLength,diffLikeCount,-0.00599238507415,0.616354879324
userAverageTextDisplayProcessedLength,diffNegativeCoefficient,0.0193561707133,0.10555364636
userAverageTextDisplayProcessedLength,diffNeutralCoefficient,-0.0159128815845,0.18333788193
userAverageTextDisplayProcessedLength,diffPositiveCoefficient,-0.0193561707133,0.10555364636
userAverageTextDisplayProcessedLength,diffProfanityWindow2,0.0181755473324,0.128569122402
userAverageTextDisplayProcessedLength,diffProfanityWindow3,0.034815039157,0.00359421019144
userAverageTextDisplayProcessedLength,diffProfanityWindow4,0.00972245969678,0.416271732468
userAverageTextDisplayProcessedLength,diffProfanityWindow5,-0.00358810013804,0.764177778054
userAverageTextDisplayProcessedLength,diffPunctuationRatio,-0.0199010127693,0.0960978932317
userAverageTextDisplayProcessedLength,diffSecondPronounsCount,0.080447870725,1.61574421326e-11
userAverageTextDisplayProcessedLength,diffSecondPronounsToWordRatio,-0.0176658518503,0.139637261253
userAverageTextDisplayProcessedLength,diffTextDisplayLength,0.187315895468,3.04339718273e-56
userAverageTextDisplayProcessedLength,diffTextDisplayProcessedLength,0.17672382472,3.65420838439e-50
userAverageTextDisplayProcessedLength,diffTextDisplayProcessedWordsCount,0.177964966802,7.40957859323e-51
userAverageTextDisplayProcessedLength,diffTextDisplayWordsCount,0.189336488945,1.90942237527e-57
userAverageTextDisplayProcessedLength,readabilityScore,0.0540935958666,6.01001696739e-06
userAverageTextDisplayProcessedLength,diversityScore,0.5233398332,0.0
userAverageTextDisplayProcessedWordsCount,userAverageTextDisplayWordsCount,0.975289604614,0.0
userAverageTextDisplayProcessedWordsCount,userNumberOfComments,-0.0375088996965,0.00170573579427
userAverageTextDisplayProcessedWordsCount,userNumberOfContent,-0.0147155728196,0.218538356959
userAverageTextDisplayProcessedWordsCount,userNumberOfReplies,-0.00275676289737,0.817710095931
userAverageTextDisplayProcessedWordsCount,diffBadWordsCount,0.0992223913648,9.06493602351e-17
userAverageTextDisplayProcessedWordsCount,diffBadWordsRatio,-0.0043072125707,0.718754173113
userAverageTextDisplayProcessedWordsCount,diffCapitalLetterRatio,-0.0294585098344,0.0137573562093
userAverageTextDisplayProcessedWordsCount,diffCapitalWordRatio,-0.0166313950085,0.164336449111
userAverageTextDisplayProcessedWordsCount,diffEmoticonCount,0.0251879972628,0.0351798034458
userAverageTextDisplayProcessedWordsCount,diffEmoticonToWordRatio,-0.0180058038917,0.132176802351
userAverageTextDisplayProcessedWordsCount,diffFirstPronounsCount,0.112676779614,3.35845897374e-21
userAverageTextDisplayProcessedWordsCount,diffFirstPronounsToWordRatio,0.00331685115503,0.781534351654
userAverageTextDisplayProcessedWordsCount,diffHatewordsCount,0.140064828335,5.65465736144e-32
userAverageTextDisplayProcessedWordsCount,diffHatewordsRatio,-0.00181154191501,0.879611511045
userAverageTextDisplayProcessedWordsCount,diffInsultsCount,0.0905141189624,3.36657181743e-14
userAverageTextDisplayProcessedWordsCount,diffInsultsRatio,0.00123362709084,0.917849774833
userAverageTextDisplayProcessedWordsCount,diffLikeCount,-0.00492970904991,0.680213663358
userAverageTextDisplayProcessedWordsCount,diffNegativeCoefficient,0.023864708691,0.0459781735748
userAverageTextDisplayProcessedWordsCount,diffNeutralCoefficient,-0.018055287562,0.131117085236
userAverageTextDisplayProcessedWordsCount,diffPositiveCoefficient,-0.023864708691,0.0459781735748
userAverageTextDisplayProcessedWordsCount,diffProfanityWindow2,0.0202394538661,0.0905739074427
userAverageTextDisplayProcessedWordsCount,diffProfanityWindow3,0.033437498291,0.00516650476331
userAverageTextDisplayProcessedWordsCount,diffProfanityWindow4,0.0105409737422,0.378130049853
userAverageTextDisplayProcessedWordsCount,diffProfanityWindow5,-0.0042109660494,0.724780437256
userAverageTextDisplayProcessedWordsCount,diffPunctuationRatio,-0.0257643109526,0.0312016635636
userAverageTextDisplayProcessedWordsCount,diffSecondPronounsCount,0.0826654049061,4.40802892645e-12
userAverageTextDisplayProcessedWordsCount,diffSecondPronounsToWordRatio,-0.0185231854475,0.12141976064
userAverageTextDisplayProcessedWordsCount,diffTextDisplayLength,0.190557167489,3.53027002523e-58
userAverageTextDisplayProcessedWordsCount,diffTextDisplayProcessedLength,0.178772241159,2.60793069051e-51
userAverageTextDisplayProcessedWordsCount,diffTextDisplayProcessedWordsCount,0.182987818566,1.02999267938e-53
userAverageTextDisplayProcessedWordsCount,diffTextDisplayWordsCount,0.194810469064,8.99665618449e-61
userAverageTextDisplayProcessedWordsCount,readabilityScore,0.0398146302179,0.000867866891258
userAverageTextDisplayProcessedWordsCount,diversityScore,0.528080561332,0.0
userAverageTextDisplayWordsCount,userNumberOfComments,-0.0450501130383,0.000164219916922
userAverageTextDisplayWordsCount,userNumberOfContent,-0.0141277662934,0.237495350628
userAverageTextDisplayWordsCount,userNumberOfReplies,0.00121063304467,0.919375733467
userAverageTextDisplayWordsCount,diffBadWordsCount,0.101021850852,2.49584450875e-17
userAverageTextDisplayWordsCount,diffBadWordsRatio,-0.00522957881155,0.661934444155
userAverageTextDisplayWordsCount,diffCapitalLetterRatio,-0.0337832503706,0.00472220204015
userAverageTextDisplayWordsCount,diffCapitalWordRatio,-0.0200274755217,0.0940030493404
userAverageTextDisplayWordsCount,diffEmoticonCount,0.019836260005,0.0971848859794
userAverageTextDisplayWordsCount,diffEmoticonToWordRatio,-0.0207775053996,0.0823204102471
userAverageTextDisplayWordsCount,diffFirstPronounsCount,0.124605775939,1.33290481295e-25
userAverageTextDisplayWordsCount,diffFirstPronounsToWordRatio,0.0078939961023,0.509240313696
userAverageTextDisplayWordsCount,diffHatewordsCount,0.147566367778,2.42832013052e-35
userAverageTextDisplayWordsCount,diffHatewordsRatio,-0.00207887050082,0.862012499439
userAverageTextDisplayWordsCount,diffInsultsCount,0.0912445608025,2.09210890892e-14
userAverageTextDisplayWordsCount,diffInsultsRatio,-3.80597844697e-05,0.997461017132
userAverageTextDisplayWordsCount,diffLikeCount,-0.00376188315486,0.753119148623
userAverageTextDisplayWordsCount,diffNegativeCoefficient,0.0276120802193,0.0209400054659
userAverageTextDisplayWordsCount,diffNeutralCoefficient,-0.018137143567,0.12937857361
userAverageTextDisplayWordsCount,diffPositiveCoefficient,-0.0276120802193,0.0209400054659
userAverageTextDisplayWordsCount,diffProfanityWindow2,0.0209194881793,0.0802472464088
userAverageTextDisplayWordsCount,diffProfanityWindow3,0.0223158866527,0.0620349279022
userAverageTextDisplayWordsCount,diffProfanityWindow4,0.0135300575556,0.25793338736
userAverageTextDisplayWordsCount,diffProfanityWindow5,-0.00441294866182,0.712153851506
userAverageTextDisplayWordsCount,diffPunctuationRatio,-0.0355229122316,0.00296850877532
userAverageTextDisplayWordsCount,diffSecondPronounsCount,0.0933452450995,5.2154463898e-15
userAverageTextDisplayWordsCount,diffSecondPronounsToWordRatio,-0.0155773243584,0.192750025695
userAverageTextDisplayWordsCount,diffTextDisplayLength,0.202551211049,1.19094471885e-65
userAverageTextDisplayWordsCount,diffTextDisplayProcessedLength,0.187230542895,3.41860958974e-56
userAverageTextDisplayWordsCount,diffTextDisplayProcessedWordsCount,0.191473985542,9.86037158391e-59
userAverageTextDisplayWordsCount,diffTextDisplayWordsCount,0.20834771514,1.943663589e-69
userAverageTextDisplayWordsCount,readabilityScore,0.0394658600726,0.000963424768633
userAverageTextDisplayWordsCount,diversityScore,0.54187581319,0.0
userNumberOfComments,userNumberOfContent,0.742296466592,0.0
userNumberOfComments,userNumberOfReplies,0.51971320253,0.0
userNumberOfComments,diffBadWordsCount,0.00990239401323,0.407697888408
userNumberOfComments,diffBadWordsRatio,0.00328740963319,0.783424978315
userNumberOfComments,diffCapitalLetterRatio,0.0268115873886,0.0249549957837
userNumberOfComments,diffCapitalWordRatio,0.0477378569178,6.5077254304e-05
userNumberOfComments,diffEmoticonCount,0.0177598039854,0.137543746861
userNumberOfComments,diffEmoticonToWordRatio,0.00699914765939,0.558412993111
userNumberOfComments,diffFirstPronounsCount,-0.0179583683391,0.133198874036
userNumberOfComments,diffFirstPronounsToWordRatio,-0.00630932309202,0.597830608312
userNumberOfComments,diffHatewordsCount,0.00755162568971,0.527782636819
userNumberOfComments,diffHatewordsRatio,0.00640349161914,0.592375803237
userNumberOfComments,diffInsultsCount,0.0133952482857,0.262706784678
userNumberOfComments,diffInsultsRatio,0.0088396205435,0.459853484246
userNumberOfComments,diffLikeCount,0.0263805996436,0.0273808492209
userNumberOfComments,diffNegativeCoefficient,0.00275397501334,0.81789120776
userNumberOfComments,diffNeutralCoefficient,0.0204305092634,0.0875701142712
userNumberOfComments,diffPositiveCoefficient,-0.00275397501334,0.81789120776
userNumberOfComments,diffProfanityWindow2,-0.0179810471346,0.132709464185
userNumberOfComments,diffProfanityWindow3,0.000707963132183,0.952798985853
userNumberOfComments,diffProfanityWindow4,-0.00711369259702,0.551992046358
userNumberOfComments,diffProfanityWindow5,-0.019427010938,0.104283998997
userNumberOfComments,diffPunctuationRatio,-0.0347426632729,0.0036645157872
userNumberOfComments,diffSecondPronounsCount,-0.0432516435992,0.000296970151613
userNumberOfComments,diffSecondPronounsToWordRatio,-0.0626672582993,1.56523932896e-07
userNumberOfComments,diffTextDisplayLength,0.00379269845967,0.751163428147
userNumberOfComments,diffTextDisplayProcessedLength,0.00496748370385,0.677900378405
userNumberOfComments,diffTextDisplayProcessedWordsCount,0.00397601899399,0.739562232
userNumberOfComments,diffTextDisplayWordsCount,0.00250941200422,0.833815744789
userNumberOfComments,readabilityScore,0.0227451037024,0.0571781906572
userNumberOfComments,diversityScore,-0.0292929632844,0.0142980378343
userNumberOfContent,userNumberOfReplies,0.958250778811,0.0
userNumberOfContent,diffBadWordsCount,0.011607708428,0.331775390426
userNumberOfContent,diffBadWordsRatio,0.00248855878858,0.835176843331
userNumberOfContent,diffCapitalLetterRatio,0.0501514645113,2.71952625754e-05
userNumberOfContent,diffCapitalWordRatio,0.0660151001237,3.2855205768e-08
userNumberOfContent,diffEmoticonCount,0.0178257359425,0.136089106677
userNumberOfContent,diffEmoticonToWordRatio,0.0113362212313,0.343209408512
userNumberOfContent,diffFirstPronounsCount,-0.00691372315246,0.563225069909
userNumberOfContent,diffFirstPronounsToWordRatio,-0.00299497560104,0.802271761671
userNumberOfContent,diffHatewordsCount,0.00987609951729,0.408944211378
userNumberOfContent,diffHatewordsRatio,0.00701100532177,0.557746617547
userNumberOfContent,diffInsultsCount,0.00471117145882,0.693655232045
userNumberOfContent,diffInsultsRatio,0.00488400864563,0.683016339367
userNumberOfContent,diffLikeCount,-0.0420117232975,0.000441216087223
userNumberOfContent,diffNegativeCoefficient,-0.0069616111063,0.560525015347
userNumberOfContent,diffNeutralCoefficient,-0.00109926532112,0.926770552915
userNumberOfContent,diffPositiveCoefficient,0.0069616111063,0.560525015347
userNumberOfContent,diffProfanityWindow2,-0.0143126652974,0.23141105624
userNumberOfContent,diffProfanityWindow3,-0.00287336403664,0.810144056081
userNumberOfContent,diffProfanityWindow4,0.00328532865029,0.783558659945
userNumberOfContent,diffProfanityWindow5,0.000941848620114,0.937233672693
userNumberOfContent,diffPunctuationRatio,-0.00525541493639,0.660368737547
userNumberOfContent,diffSecondPronounsCount,-0.0154634183165,0.196024378582
userNumberOfContent,diffSecondPronounsToWordRatio,-0.0177593098554,0.137554693802
userNumberOfContent,diffTextDisplayLength,0.0035996374705,0.763442083154
userNumberOfContent,diffTextDisplayProcessedLength,0.00307035026739,0.797402523401
userNumberOfContent,diffTextDisplayProcessedWordsCount,0.00392339163742,0.742886758233
userNumberOfContent,diffTextDisplayWordsCount,0.00410504156078,0.73143241177
userNumberOfContent,readabilityScore,0.00506297656843,0.672066046521
userNumberOfContent,diversityScore,-0.00838317964233,0.483350855586
userNumberOfReplies,diffBadWordsCount,0.0105743270301,0.376622884341
userNumberOfReplies,diffBadWordsRatio,0.00177012609992,0.882343588238
userNumberOfReplies,diffCapitalLetterRatio,0.0525021934965,1.11953365695e-05
userNumberOfReplies,diffCapitalWordRatio,0.0637987798961,9.31490250044e-08
userNumberOfReplies,diffEmoticonCount,0.0151494387556,0.20526068675
userNumberOfReplies,diffEmoticonToWordRatio,0.0114670375992,0.337668842961
userNumberOfReplies,diffFirstPronounsCount,-0.00115190044073,0.923274752004
userNumberOfReplies,diffFirstPronounsToWordRatio,-0.00112631367125,0.924973935637
userNumberOfReplies,diffHatewordsCount,0.00936963327605,0.433389419666
userNumberOfReplies,diffHatewordsRatio,0.00620656548609,0.603808834315
userNumberOfReplies,diffInsultsCount,0.000290796964198,0.980602700417
userNumberOfReplies,diffInsultsRatio,0.00245511544329,0.837360734391
userNumberOfReplies,diffLikeCount,-0.0648218928588,5.78205066703e-08
userNumberOfReplies,diffNegativeCoefficient,-0.0100512092456,0.400687012009
userNumberOfReplies,diffNeutralCoefficient,-0.0101195515384,0.397491732187
userNumberOfReplies,diffPositiveCoefficient,0.0100512092456,0.400687012009
userNumberOfReplies,diffProfanityWindow2,-0.0105758687315,0.376553307783
userNumberOfReplies,diffProfanityWindow3,-0.00396563492474,0.740217821798
userNumberOfReplies,diffProfanityWindow4,0.00722430542961,0.545826122271
userNumberOfReplies,diffProfanityWindow5,0.00949063834543,0.42747338121
userNumberOfReplies,diffPunctuationRatio,0.00812453881749,0.496949390742
userNumberOfReplies,diffSecondPronounsCount,-0.00125975478431,0.916116224764
userNumberOfReplies,diffSecondPronounsToWordRatio,0.00409790436294,0.731881355385
userNumberOfReplies,diffTextDisplayLength,0.0029711366477,0.803813378037
userNumberOfReplies,diffTextDisplayProcessedLength,0.00179499827885,0.88070267514
userNumberOfReplies,diffTextDisplayProcessedWordsCount,0.00330569748527,0.782250448258
userNumberOfReplies,diffTextDisplayWordsCount,0.00416312307682,0.727782401727
userNumberOfReplies,readabilityScore,-0.00325036816577,0.785805461671
userNumberOfReplies,diversityScore,0.00181117662718,0.879635601775
diffBadWordsCount,diffBadWordsRatio,0.29203183784,1.55621935436e-137
diffBadWordsCount,diffCapitalLetterRatio,-0.0394374704119,0.000971617065908
diffBadWordsCount,diffCapitalWordRatio,-0.0242952490371,0.0421935151777
diffBadWordsCount,diffEmoticonCount,0.04221147036,0.000414240125027
diffBadWordsCount,diffEmoticonToWordRatio,-0.0178523487348,0.135505330369
diffBadWordsCount,diffFirstPronounsCount,0.213509650985,6.58180850485e-73
diffBadWordsCount,diffFirstPronounsToWordRatio,-0.023532136709,0.0490938363913
diffBadWordsCount,diffHatewordsCount,0.734352450416,0.0
diffBadWordsCount,diffHatewordsRatio,0.241842427921,1.27001217136e-93
diffBadWordsCount,diffInsultsCount,0.689585502965,0.0
diffBadWordsCount,diffInsultsRatio,0.227127185902,1.64965461203e-82
diffBadWordsCount,diffLikeCount,-0.00631553981089,0.597469796258
diffBadWordsCount,diffNegativeCoefficient,0.0496293151995,3.29544242693e-05
diffBadWordsCount,diffNeutralCoefficient,0.0124956528202,0.296118905803
diffBadWordsCount,diffPositiveCoefficient,-0.0496293151995,3.29544242693e-05
diffBadWordsCount,diffProfanityWindow2,0.073708016295,6.78319164432e-10
diffBadWordsCount,diffProfanityWindow3,0.0101205211647,0.397446509006
diffBadWordsCount,diffProfanityWindow4,0.00336040072264,0.778740126273
diffBadWordsCount,diffProfanityWindow5,0.0867421927541,3.69892914831e-13
diffBadWordsCount,diffPunctuationRatio,-0.056822377232,1.98725838815e-06
diffBadWordsCount,diffSecondPronounsCount,0.195150284463,5.54896947169e-61
diffBadWordsCount,diffSecondPronounsToWordRatio,-0.0266370806184,0.0259138438343
diffBadWordsCount,diffTextDisplayLength,0.530870641594,0.0
diffBadWordsCount,diffTextDisplayProcessedLength,0.542602600508,0.0
diffBadWordsCount,diffTextDisplayProcessedWordsCount,0.529023714884,0.0
diffBadWordsCount,diffTextDisplayWordsCount,0.507040501,0.0
diffBadWordsCount,readabilityScore,0.167777006944,2.55453765307e-45
diffBadWordsCount,diversityScore,0.3791987799,5.3926570585e-238
diffBadWordsRatio,diffCapitalLetterRatio,0.00379008429135,0.75132927682
diffBadWordsRatio,diffCapitalWordRatio,-0.00421795090444,0.724342516539
diffBadWordsRatio,diffEmoticonCount,0.00908487458595,0.447496791251
diffBadWordsRatio,diffEmoticonToWordRatio,0.0209610937327,0.0796478414381
diffBadWordsRatio,diffFirstPronounsCount,-0.00650392625351,0.586583315446
diffBadWordsRatio,diffFirstPronounsToWordRatio,-0.0148054026675,0.215739841924
diffBadWordsRatio,diffHatewordsCount,0.166147092535,1.82575750216e-44
